,epoch_losses,accuracies,elapsed_time
0,2.0716031429615427,0.2808,4.112490046769381
1,1.34344063971905,0.5576,8.413917265832424
2,1.1930243243562415,0.6037333333333333,12.648643424734473
3,0.9873488290512815,0.6758666666666666,16.899558816105127
4,0.8814388252319174,0.7162666666666667,21.05786812491715
5,1.4889703803874077,0.4992,25.227921526879072
6,1.1698512683523463,0.5933333333333334,29.3715627361089
7,1.0708794574788276,0.6229333333333333,33.38999192416668
8,1.0292847316315834,0.6458666666666667,37.59557937644422
9,1.0100262730679614,0.6522666666666667,41.8500688765198
10,1.0076079690710027,0.6521333333333333,46.079841896891594
11,1.1538963363525716,0.6089333333333333,50.31903618387878
12,0.9973237604536909,0.6524,54.54079145565629
13,1.1860817429867196,0.6004,58.78015199676156
14,1.0409271638444129,0.6410666666666667,62.88626374490559
15,1.03141930103302,0.65,67.12132450379431
16,1.0153277153664446,0.6541333333333333,71.33379663899541
17,1.0586327195167542,0.6490666666666667,75.54794752784073
18,0.992379604755564,0.6688,79.7119538653642
19,0.9884569343100202,0.6626666666666666,83.85458015836775
20,0.9807742155612783,0.6693333333333333,88.11457703262568
21,0.9801930671042585,0.6649333333333334,92.32979671284556
22,0.9657095351117723,0.6704,96.61183274537325
23,0.9801627020886604,0.6677333333333333,100.82666166499257
24,0.9616898805537122,0.6737333333333333,105.12413731962442
25,0.9927396620841736,0.6645333333333333,109.51196532323956
26,0.9590399823290237,0.6728,113.56910134293139
27,0.9497206460922323,0.6733333333333333,117.75987020507455
28,0.9522839500548992,0.6732,121.84495239704847
29,0.9505021684981407,0.6753333333333333,126.0691764447838
0.6730666666666667,126.06064173579216
